odb8_og_id	bee_gene_ids	mouse_gene_ids	stickleback_gene_ids
EOG88PNX6	GB43138;GB53990;GB45145;GB53989;GB45852;GB53996	ENSMUSG00000038388;ENSMUSG00000079550;ENSMUSG00000021112;ENSMUSG00000057440;ENSMUSG00000031012;ENSMUSG00000017314;ENSMUSG00000031402;ENSMUSG00000052373	ENSGACG00000001891;ENSGACG00000016393;ENSGACG00000001679;ENSGACG00000008428;ENSGACG00000020296;ENSGACG00000008518;ENSGACG00000015002;ENSGACG00000000468;ENSGACG00000006899;ENSGACG00000006849;ENSGACG00000009540;ENSGACG00000008227;ENSGACG00000013910;ENSGACG00000007889;ENSGACG00000015058;ENSGACG00000009935
EOG88PNXH	GB52882	ENSMUSG00000036257	ENSGACG00000018882;ENSGACG00000003501;ENSGACG00000004140
EOG88PNXJ	GB55281	ENSMUSG00000027465	ENSGACG00000006050;ENSGACG00000004066
EOG88PNXK	GB47280	ENSMUSG00000021301;ENSMUSG00000042807	ENSGACG00000000895;ENSGACG00000001668;ENSGACG00000015192
EOG88PNXM	GB48827	ENSMUSG00000048787	ENSGACG00000008562
EOG88PNXW	GB49264	ENSMUSG00000030718	ENSGACG00000020353;ENSGACG00000018596
EOG88PNZ1	GB55367	ENSMUSG00000027304	ENSGACG00000012195
EOG88PNZ3	GB44041	ENSMUSG00000055639;ENSMUSG00000025592	ENSGACG00000001886;ENSGACG00000009894
EOG88PNZ8	GB45418	ENSMUSG00000029993	ENSGACG00000010986;ENSGACG00000007857
EOG88PNZR	GB52345	ENSMUSG00000024780;ENSMUSG00000019471	ENSGACG00000013773;ENSGACG00000017455
EOG88PP05	GB41046;GB45423	ENSMUSG00000032307;ENSMUSG00000042572;ENSMUSG00000052981;ENSMUSG00000045291	ENSGACG00000016555;ENSGACG00000006341;ENSGACG00000008986
EOG88PP07	GB49152	ENSMUSG00000036473	ENSGACG00000019379;ENSGACG00000008278
EOG88PP0Q	GB43833;GB43832	ENSMUSG00000035621	ENSGACG00000013027;ENSGACG00000015211
EOG88PP18	GB55961	ENSMUSG00000022174	ENSGACG00000014453
EOG88SJ49	GB54030	ENSMUSG00000040721;ENSMUSG00000038872;ENSMUSG00000025255	ENSGACG00000015779;ENSGACG00000002418;ENSGACG00000012796
EOG88SJ4D	GB55438	ENSMUSG00000045098;ENSMUSG00000059851	ENSGACG00000013526;ENSGACG00000017488
EOG88SJ4G	GB45395	ENSMUSG00000034311	ENSGACG00000020289
EOG88SJ4J	GB54592	ENSMUSG00000035517;ENSMUSG00000025081	ENSGACG00000006590;ENSGACG00000019913;ENSGACG00000018592
EOG88SJ4M	GB53812	ENSMUSG00000019849	ENSGACG00000009366;ENSGACG00000002703
EOG88SJ58	GB40843	ENSMUSG00000029028	ENSGACG00000005550
EOG88SJ5F	GB45886	ENSMUSG00000020775	ENSGACG00000005154
EOG88SJ69	GB51037	ENSMUSG00000033411	ENSGACG00000008372;ENSGACG00000006281;ENSGACG00000015558
EOG88SJ6M	GB44904	ENSMUSG00000052144	ENSGACG00000003388;ENSGACG00000011779
EOG88SJ71	GB55383	ENSMUSG00000022536	ENSGACG00000004418
EOG88SJ73	GB54977	ENSMUSG00000071078	ENSGACG00000013111
EOG88SJ76	GB50131	ENSMUSG00000070366;ENSMUSG00000031570	ENSGACG00000005625;ENSGACG00000003465
EOG88SJ81	GB45157	ENSMUSG00000031885	ENSGACG00000013972
EOG88SJ84	GB42332	ENSMUSG00000030002	ENSGACG00000001905
EOG88SJ8R	GB49365	ENSMUSG00000036835	ENSGACG00000007626
EOG88SJ97	GB46156	ENSMUSG00000037621	ENSGACG00000019554
EOG88WDCC	GB44880	ENSMUSG00000035392;ENSMUSG00000002668;ENSMUSG00000056268	ENSGACG00000018307;ENSGACG00000018859;ENSGACG00000007908;ENSGACG00000018858
EOG88WDCF	GB45760	ENSMUSG00000040354	ENSGACG00000006474
EOG88WDCH	GB47106	ENSMUSG00000025968	ENSGACG00000014821;ENSGACG00000004321
EOG88WDCT	GB44676	ENSMUSG00000031786	ENSGACG00000000504
EOG88WDCV	GB47595	ENSMUSG00000038248	ENSGACG00000009547;ENSGACG00000012782
EOG88WDD5	GB55491	ENSMUSG00000046196;ENSMUSG00000028555;ENSMUSG00000038172	ENSGACG00000000368;ENSGACG00000017412;ENSGACG00000011083;ENSGACG00000000369;ENSGACG00000005008
EOG88WDD7	GB52246	ENSMUSG00000061028	ENSGACG00000009826
EOG88WDDR	GB53959	ENSMUSG00000031093;ENSMUSG00000038608;ENSMUSG00000025558	ENSGACG00000013821;ENSGACG00000019997;ENSGACG00000004237;ENSGACG00000009257;ENSGACG00000019991
EOG88WDF3	GB48034	ENSMUSG00000021224;ENSMUSG00000063160	ENSGACG00000005869;ENSGACG00000005363
EOG869S5H	GB54242	ENSMUSG00000022325	ENSGACG00000003499
EOG88WDF9	GB46246	ENSMUSG00000044934	ENSGACG00000006715
EOG88WDFP	GB50375	ENSMUSG00000001305	ENSGACG00000014078
EOG88WDFW	GB41799	ENSMUSG00000073514;ENSMUSG00000040631;ENSMUSG00000027560	ENSGACG00000002710;ENSGACG00000014541
EOG88WDGF	GB46750	ENSMUSG00000037563	ENSGACG00000020009
EOG88WDGG	GB41863	ENSMUSG00000030098;ENSMUSG00000034813	ENSGACG00000003495;ENSGACG00000002707;ENSGACG00000000177
EOG88WDH7	GB47119	ENSMUSG00000020090;ENSMUSG00000035528	ENSGACG00000015862;ENSGACG00000013106;ENSGACG00000014481
EOG8908M8	GB43480	ENSMUSG00000034022	ENSGACG00000008703
EOG8908M9	GB40014	ENSMUSG00000020290	ENSGACG00000019736;ENSGACG00000002743
EOG8908MD	GB52151	ENSMUSG00000024477	ENSGACG00000007394
EOG8908MJ	GB46773;GB40332	ENSMUSG00000027425	ENSGACG00000019910
EOG8908MP	GB43245	ENSMUSG00000059173;ENSMUSG00000022489;ENSMUSG00000004347	ENSGACG00000000002;ENSGACG00000000879;ENSGACG00000017173;ENSGACG00000006946;ENSGACG00000011237;ENSGACG00000001114;ENSGACG00000008155;ENSGACG00000001203;ENSGACG00000015690;ENSGACG00000000955
EOG866WZR	GB47565	ENSMUSG00000046070	ENSGACG00000013993
EOG8908MQ	GB46523	ENSMUSG00000005698;ENSMUSG00000070495	ENSGACG00000002504;ENSGACG00000015865
EOG8908N0	GB44312	ENSMUSG00000045980	ENSGACG00000014990
EOG8908N2	GB54414;GB55107	ENSMUSG00000007610	ENSGACG00000007790
EOG8908N3	GB48380	ENSMUSG00000025759	ENSGACG00000019443
EOG8WM695	GB51565	ENSMUSG00000074634;ENSMUSG00000094114	ENSGACG00000017864
EOG8908N8	GB49949	ENSMUSG00000041895;ENSMUSG00000029578	ENSGACG00000009737;ENSGACG00000004567;ENSGACG00000007931
EOG8908NC	GB50276;GB55914;GB51894	ENSMUSG00000033352;ENSMUSG00000020623;ENSMUSG00000002948;ENSMUSG00000018932	ENSGACG00000019303;ENSGACG00000010926;ENSGACG00000014463
EOG8908NF	GB53025	ENSMUSG00000022422	ENSGACG00000007056
EOG8908NQ	GB41207	ENSMUSG00000026914	ENSGACG00000015167
EOG8WQ2CZ	GB54649	ENSMUSG00000035112;ENSMUSG00000045962;ENSMUSG00000041245;ENSMUSG00000037989	ENSGACG00000000084;ENSGACG00000008755;ENSGACG00000001586;ENSGACG00000014781;ENSGACG00000012079;ENSGACG00000019674;ENSGACG00000003470
EOG8908PB	GB49407	ENSMUSG00000026176;ENSMUSG00000047409;ENSMUSG00000078429	ENSGACG00000011678;ENSGACG00000012774;ENSGACG00000002298;ENSGACG00000014313;ENSGACG00000003452
EOG8WQ2D2	GB48101	ENSMUSG00000002319	ENSGACG00000002276
EOG8WQ2D7	GB42651	ENSMUSG00000021993	ENSGACG00000006874
EOG8908PT	GB45712	ENSMUSG00000024645	ENSGACG00000002680
EOG8908PX	GB53648	ENSMUSG00000051557	ENSGACG00000007848
EOG8WQ2DH	GB40541	ENSMUSG00000037771	ENSGACG00000006252;ENSGACG00000006379;ENSGACG00000008061
EOG8908PZ	GB41242	ENSMUSG00000027706	ENSGACG00000016985
EOG8WQ2DK	GB45761	ENSMUSG00000001416	ENSGACG00000010080
EOG8908Q7	GB48780	ENSMUSG00000023147	ENSGACG00000006890
EOG8WQ2DS	GB42021	ENSMUSG00000048118;ENSMUSG00000039219	ENSGACG00000004298;ENSGACG00000004018
EOG8WQ2F8	GB50795	ENSMUSG00000042596;ENSMUSG00000028640;ENSMUSG00000042477;ENSMUSG00000025927;ENSMUSG00000021359	ENSGACG00000005944;ENSGACG00000007319;ENSGACG00000002334;ENSGACG00000007277
EOG8908R5	GB42749	ENSMUSG00000004285	ENSGACG00000000683
EOG8WQ2FG	GB46774;GB51034	ENSMUSG00000030708;ENSMUSG00000028035;ENSMUSG00000005483;ENSMUSG00000036052	ENSGACG00000018800;ENSGACG00000010423;ENSGACG00000020355;ENSGACG00000016157;ENSGACG00000016570;ENSGACG00000009733
EOG8WQ2G1	GB41592	ENSMUSG00000032413;ENSMUSG00000029602;ENSMUSG00000004952;ENSMUSG00000031453	ENSGACG00000007520;ENSGACG00000015302;ENSGACG00000011932
EOG8934V4	GB44187;GB41680	ENSMUSG00000038909;ENSMUSG00000021767;ENSMUSG00000031540	ENSGACG00000005943;ENSGACG00000009872;ENSGACG00000002173;ENSGACG00000013076
EOG8WQ2GP	GB42838	ENSMUSG00000027620	ENSGACG00000003376;ENSGACG00000002797
EOG8WQ2H4	GB45569	ENSMUSG00000028568;ENSMUSG00000021660	ENSGACG00000004293;ENSGACG00000016586;ENSGACG00000011943;ENSGACG00000015834
EOG8934VH	GB44330;GB53897	ENSMUSG00000047507;ENSMUSG00000057948	ENSGACG00000005106;ENSGACG00000014005
EOG8934VR	GB42384	ENSMUSG00000023846	ENSGACG00000009754
EOG8934VS	GB41208	ENSMUSG00000000028	ENSGACG00000005574
EOG8934VV	GB50392	ENSMUSG00000056305	ENSGACG00000008416
EOG8WQ2KN	GB44498	ENSMUSG00000027499;ENSMUSG00000019876;ENSMUSG00000035268	ENSGACG00000011477
EOG8934W2	GB44512;GB53954	ENSMUSG00000027405;ENSMUSG00000026020	ENSGACG00000013746;ENSGACG00000008815
EOG8934WG	GB45696	ENSMUSG00000027186;ENSMUSG00000003051;ENSMUSG00000012350	ENSGACG00000011446;ENSGACG00000011673
EOG8WSXMV	GB40204;GB40205	ENSMUSG00000029250	ENSGACG00000016234
EOG8WSXMW	GB42844	ENSMUSG00000031139;ENSMUSG00000031442	ENSGACG00000014889;ENSGACG00000002869;ENSGACG00000002072;ENSGACG00000020447;ENSGACG00000017190
EOG8934WV	GB43285	ENSMUSG00000020407;ENSMUSG00000026839	ENSGACG00000008684;ENSGACG00000005800
EOG8934WX	GB49398	ENSMUSG00000021621	ENSGACG00000015540
EOG8934X5	GB45013	ENSMUSG00000022553	ENSGACG00000004036
EOG8WSXN1	GB48481;GB48684;GB52266;GB40158	ENSMUSG00000030530;ENSMUSG00000020131;ENSMUSG00000024713;ENSMUSG00000021587;ENSMUSG00000027419;ENSMUSG00000030513	ENSGACG00000009043;ENSGACG00000015911;ENSGACG00000008926;ENSGACG00000008029;ENSGACG00000010732;ENSGACG00000016171;ENSGACG00000014499;ENSGACG00000011478
EOG8934XB	GB40083	ENSMUSG00000015474	ENSGACG00000002811
EOG8WSXN2	GB45275;GB50705	ENSMUSG00000035486;ENSMUSG00000030867;ENSMUSG00000021701;ENSMUSG00000028680	ENSGACG00000007218;ENSGACG00000013777;ENSGACG00000016526
EOG8934XN	GB41741	ENSMUSG00000027673	ENSGACG00000009997
EOG8934XQ	GB45491	ENSMUSG00000092417	ENSGACG00000016703
EOG8WSXN6	GB45051	ENSMUSG00000032515;ENSMUSG00000044636;ENSMUSG00000044647	ENSGACG00000003601;ENSGACG00000010943;ENSGACG00000005378;ENSGACG00000012661
EOG8934XV	GB42175	ENSMUSG00000046000;ENSMUSG00000031388;ENSMUSG00000024571	ENSGACG00000008630
EOG8WSXNC	GB49466	ENSMUSG00000003228;ENSMUSG00000052783;ENSMUSG00000074886	ENSGACG00000007598;ENSGACG00000020808;ENSGACG00000015748;ENSGACG00000011773;ENSGACG00000018346
EOG8934ZH	GB42205	ENSMUSG00000025264	ENSGACG00000000595
EOG8934ZP	GB42690	ENSMUSG00000040888	ENSGACG00000014261
EOG8WSXNG	GB49446	ENSMUSG00000024096	ENSGACG00000016659
EOG8WSXNH	GB40365	ENSMUSG00000041645	ENSGACG00000008087
EOG8WSXNN	GB40072	ENSMUSG00000027618	ENSGACG00000004151
EOG8WSXNP	GB47346	ENSMUSG00000030019	ENSGACG00000019666;ENSGACG00000012113
EOG89350X	GB40423	ENSMUSG00000042198	ENSGACG00000000104
EOG8615KH	GB40436	ENSMUSG00000020180	ENSGACG00000017533
EOG8WSXNV	GB55778	ENSMUSG00000042275	ENSGACG00000007245
EOG896132	GB52601	ENSMUSG00000019947;ENSMUSG00000037447	ENSGACG00000010603;ENSGACG00000015846;ENSGACG00000020804
EOG896136	GB48531	ENSMUSG00000030978	ENSGACG00000009741;ENSGACG00000020382
EOG8WSXPJ	GB54656	ENSMUSG00000020648	ENSGACG00000008772
EOG896137	GB44028	ENSMUSG00000031696	ENSGACG00000014193
EOG8WSXQ3	GB41150	ENSMUSG00000057244;ENSMUSG00000075515;ENSMUSG00000090544;ENSMUSG00000096177;ENSMUSG00000044533;ENSMUSG00000062365;ENSMUSG00000066487;ENSMUSG00000091986;ENSMUSG00000068604;ENSMUSG00000091957	ENSGACG00000011905
EOG8WSXQD	GB42039	ENSMUSG00000023971	ENSGACG00000019603
EOG8WSXQJ	GB45872	ENSMUSG00000033904	ENSGACG00000011429
EOG89613G	GB45654;GB53753	ENSMUSG00000006345;ENSMUSG00000006344	ENSGACG00000017048;ENSGACG00000017041;ENSGACG00000012542;ENSGACG00000012577
EOG8WSXQS	GB40416	ENSMUSG00000007805;ENSMUSG00000035799	ENSGACG00000004773;ENSGACG00000006420;ENSGACG00000008070;ENSGACG00000002227;ENSGACG00000007963
EOG89613K	GB48028	ENSMUSG00000029238;ENSMUSG00000026077	ENSGACG00000020338;ENSGACG00000015939
EOG89613P	GB40113	ENSMUSG00000026353	ENSGACG00000001530
EOG8WSXS0	GB54662	ENSMUSG00000028295	ENSGACG00000012249
EOG896148	GB41598;GB49768	ENSMUSG00000029712;ENSMUSG00000027671	ENSGACG00000009940
EOG8WWSVP	GB43718	ENSMUSG00000025716;ENSMUSG00000042064	ENSGACG00000005061;ENSGACG00000005155
EOG8WWSVS	GB48828	ENSMUSG00000030779	ENSGACG00000016781;ENSGACG00000016780
EOG89614C	GB53350	ENSMUSG00000043972;ENSMUSG00000028012;ENSMUSG00000021799	ENSGACG00000009990;ENSGACG00000004253;ENSGACG00000004428;ENSGACG00000012054;ENSGACG00000016885;ENSGACG00000020000;ENSGACG00000007757;ENSGACG00000012996;ENSGACG00000010215;ENSGACG00000002861;ENSGACG00000001957;ENSGACG00000012333;ENSGACG00000011528;ENSGACG00000012337
EOG8WWSWF	GB50751;GB54842	ENSMUSG00000018848;ENSMUSG00000028292	ENSGACG00000020813;ENSGACG00000008226
EOG89614N	GB53385	ENSMUSG00000022681	ENSGACG00000019154
EOG8WWSWJ	GB49304	ENSMUSG00000016255;ENSMUSG00000045007;ENSMUSG00000035198	ENSGACG00000008462;ENSGACG00000002049;ENSGACG00000006306
EOG89615Q	GB46544	ENSMUSG00000071662	ENSGACG00000017706
EOG8WWSWZ	GB50129;GB53379	ENSMUSG00000039179;ENSMUSG00000042189;ENSMUSG00000020799;ENSMUSG00000024175	ENSGACG00000018901;ENSGACG00000003321
EOG89615S	GB51257	ENSMUSG00000026083	ENSGACG00000010536
EOG8WWSXB	GB48413	ENSMUSG00000038240	ENSGACG00000012773
EOG896166	GB45345;GB42819;GB49618	ENSMUSG00000021156;ENSMUSG00000039671	ENSGACG00000010012;ENSGACG00000017546;ENSGACG00000015209
EOG8WWSXD	GB40955	ENSMUSG00000028124	ENSGACG00000011182
EOG89616W	GB40013;GB52632	ENSMUSG00000060923;ENSMUSG00000008822	ENSGACG00000011202
EOG896179	GB49522	ENSMUSG00000047459;ENSMUSG00000034467	ENSGACG00000000011
EOG89617C	GB43063;GB50080	ENSMUSG00000032246	ENSGACG00000016957
EOG8WWT15	GB54924	ENSMUSG00000066233	ENSGACG00000003118
EOG8X0P3Q	GB51134	ENSMUSG00000026074;ENSMUSG00000020827;ENSMUSG00000027692	ENSGACG00000015177;ENSGACG00000010967;ENSGACG00000020394;ENSGACG00000019640;ENSGACG00000012636
EOG898WB2	GB45378	ENSMUSG00000040152;ENSMUSG00000031849;ENSMUSG00000028047;ENSMUSG00000023885;ENSMUSG00000021702	ENSGACG00000016162;ENSGACG00000006010;ENSGACG00000008558;ENSGACG00000005771;ENSGACG00000002687;ENSGACG00000007883;ENSGACG00000003156;ENSGACG00000009878
EOG898WB3	GB47428	ENSMUSG00000023805;ENSMUSG00000022973	ENSGACG00000020575
EOG8X0P3V	GB45424	ENSMUSG00000036104	ENSGACG00000002225
EOG898WB8	GB52741	ENSMUSG00000058498	ENSGACG00000004352
EOG898WBH	GB52021	ENSMUSG00000026014;ENSMUSG00000026786	ENSGACG00000005141;ENSGACG00000016414;ENSGACG00000008565;ENSGACG00000015152
EOG8X0P46	GB45340	ENSMUSG00000029752	ENSGACG00000000094
EOG8X0P4C	GB42848	ENSMUSG00000038828	ENSGACG00000006995
EOG898WBP	GB51647;GB49173	ENSMUSG00000057880	ENSGACG00000004710
EOG8X0P4K	GB50003	ENSMUSG00000025094;ENSMUSG00000036330	ENSGACG00000002162
EOG8X0P4M	GB44653	ENSMUSG00000058440	ENSGACG00000019712
EOG8X0P4P	GB44304;GB44337	ENSMUSG00000020471	ENSGACG00000011817
EOG898WC0	GB45673	ENSMUSG00000031266;ENSMUSG00000022453	ENSGACG00000014083;ENSGACG00000013389;ENSGACG00000017478
EOG8X0P4Q	GB46283;GB46282	ENSMUSG00000021413	ENSGACG00000004845
EOG898WC3	GB48100	ENSMUSG00000038402;ENSMUSG00000042812	ENSGACG00000005011;ENSGACG00000015956;ENSGACG00000016466
EOG898WC4	GB46028	ENSMUSG00000060450	ENSGACG00000020731;ENSGACG00000006180
EOG898WC5	GB52604	ENSMUSG00000039706;ENSMUSG00000025223	ENSGACG00000016642;ENSGACG00000007317;ENSGACG00000018336
EOG898WCF	GB50193;GB55165	ENSMUSG00000022433;ENSMUSG00000025162;ENSMUSG00000024576	ENSGACG00000005394;ENSGACG00000004568;ENSGACG00000019578;ENSGACG00000007378;ENSGACG00000002146
EOG898WCG	GB54655	ENSMUSG00000049922	ENSGACG00000017116
EOG898WD7	GB50277	ENSMUSG00000034227	ENSGACG00000014879;ENSGACG00000004462
EOG898WDJ	GB47591	ENSMUSG00000031774	ENSGACG00000002867
EOG898WF2	GB43466;GB55640;GB53775;GB44404;GB47905	ENSMUSG00000066441;ENSMUSG00000063897;ENSMUSG00000008435;ENSMUSG00000020834;ENSMUSG00000021123;ENSMUSG00000020621	ENSGACG00000016462;ENSGACG00000008356;ENSGACG00000015237;ENSGACG00000002444;ENSGACG00000014658;ENSGACG00000003189;ENSGACG00000005055;ENSGACG00000006618;ENSGACG00000013614;ENSGACG00000008794;ENSGACG00000013619;ENSGACG00000012312;ENSGACG00000008490;ENSGACG00000001350;ENSGACG00000002448;ENSGACG00000003868
EOG8X0P50	GB40137;GB40567;GB40926;GB54762;GB44149;GB42804;GB49552;GB46726;GB50761;GB40136;GB50648;GB51631;GB52706;GB56027;GB52186;GB50650;GB50586;GB41178;GB40138;GB50013	ENSMUSG00000059042;ENSMUSG00000024114;ENSMUSG00000063133;ENSMUSG00000022622;ENSMUSG00000035861;ENSMUSG00000024173;ENSMUSG00000031640;ENSMUSG00000060177;ENSMUSG00000063252;ENSMUSG00000059481;ENSMUSG00000066512;ENSMUSG00000024034;ENSMUSG00000078520;ENSMUSG00000049620;ENSMUSG00000021822;ENSMUSG00000063713;ENSMUSG00000024124;ENSMUSG00000079451;ENSMUSG00000021492;ENSMUSG00000033177;ENSMUSG00000049291;ENSMUSG00000048236;ENSMUSG00000061259;ENSMUSG00000032268;ENSMUSG00000032493;ENSMUSG00000049013;ENSMUSG00000066515;ENSMUSG00000050762;ENSMUSG00000037529;ENSMUSG00000031443;ENSMUSG00000031444;ENSMUSG00000032591;ENSMUSG00000058398;ENSMUSG00000023433;ENSMUSG00000048764;ENSMUSG00000066513;ENSMUSG00000030800;ENSMUSG00000032091;ENSMUSG00000031645;ENSMUSG00000031995;ENSMUSG00000033200;ENSMUSG00000028864;ENSMUSG00000034623;ENSMUSG00000072845;ENSMUSG00000061184;ENSMUSG00000063903;ENSMUSG00000023031;ENSMUSG00000063177;ENSMUSG00000037129;ENSMUSG00000027249;ENSMUSG00000036480;ENSMUSG00000053719;ENSMUSG00000063089;ENSMUSG00000021966;ENSMUSG00000033825;ENSMUSG00000066516;ENSMUSG00000058579;ENSMUSG00000025075;ENSMUSG00000045027;ENSMUSG00000031138;ENSMUSG00000024386;ENSMUSG00000031896;ENSMUSG00000029102;ENSMUSG00000022157;ENSMUSG00000031538;ENSMUSG00000062478;ENSMUSG00000054537;ENSMUSG00000031957;ENSMUSG00000001249;ENSMUSG00000044485;ENSMUSG00000026125;ENSMUSG00000024116	ENSGACG00000002468;ENSGACG00000006609;ENSGACG00000006512;ENSGACG00000004236;ENSGACG00000003060;ENSGACG00000003168;ENSGACG00000017663;ENSGACG00000019423;ENSGACG00000017195;ENSGACG00000003053;ENSGACG00000007500;ENSGACG00000013091;ENSGACG00000015474;ENSGACG00000017827;ENSGACG00000000267;ENSGACG00000001303;ENSGACG00000003705;ENSGACG00000012640;ENSGACG00000007594;ENSGACG00000004472;ENSGACG00000004146;ENSGACG00000015464;ENSGACG00000007675;ENSGACG00000015472;ENSGACG00000019791;ENSGACG00000006694;ENSGACG00000010640;ENSGACG00000015448;ENSGACG00000017678;ENSGACG00000008441;ENSGACG00000005855;ENSGACG00000001457;ENSGACG00000009349;ENSGACG00000005858;ENSGACG00000015080;ENSGACG00000020449;ENSGACG00000007677;ENSGACG00000017299;ENSGACG00000010730;ENSGACG00000007794;ENSGACG00000006646;ENSGACG00000005785;ENSGACG00000015767;ENSGACG00000012948;ENSGACG00000009369;ENSGACG00000011331;ENSGACG00000014865;ENSGACG00000005769;ENSGACG00000012525
EOG898WF9	GB52773;GB47171	ENSMUSG00000022579;ENSMUSG00000022596;ENSMUSG00000050447;ENSMUSG00000063522;ENSMUSG00000026765;ENSMUSG00000022587;ENSMUSG00000022598;ENSMUSG00000022595;ENSMUSG00000022594;ENSMUSG00000022584;ENSMUSG00000093626;ENSMUSG00000075605;ENSMUSG00000034634	ENSGACG00000014906
EOG898WFV	GB40448	ENSMUSG00000062997;ENSMUSG00000091806;ENSMUSG00000078193;ENSMUSG00000091449;ENSMUSG00000069439	ENSGACG00000003574
EOG898WFW	GB47805;GB42500;GB47804;GB51741	ENSMUSG00000030413;ENSMUSG00000079563;ENSMUSG00000042250;ENSMUSG00000042244	ENSGACG00000006255;ENSGACG00000019322
EOG8X0P52	GB40941	ENSMUSG00000028789;ENSMUSG00000037458;ENSMUSG00000023120;ENSMUSG00000011179	ENSGACG00000012974;ENSGACG00000005185;ENSGACG00000005287;ENSGACG00000004621
EOG898WHB	GB44175;GB47163;GB41956	ENSMUSG00000087194;ENSMUSG00000056429;ENSMUSG00000039021;ENSMUSG00000029286;ENSMUSG00000067878;ENSMUSG00000017049;ENSMUSG00000057246	ENSGACG00000007879;ENSGACG00000011195;ENSGACG00000014196;ENSGACG00000010456;ENSGACG00000001172
EOG8X0P53	GB40312	ENSMUSG00000024843;ENSMUSG00000022617	ENSGACG00000012349;ENSGACG00000002368
EOG8X0P5B	GB54178;GB40053;GB43574;GB40169	ENSMUSG00000031130;ENSMUSG00000035773;ENSMUSG00000031364;ENSMUSG00000019865	ENSGACG00000013562;ENSGACG00000017220;ENSGACG00000003391;ENSGACG00000015127
EOG898WHH	GB43798	ENSMUSG00000034235;ENSMUSG00000039701	ENSGACG00000010981;ENSGACG00000017796;ENSGACG00000019533;ENSGACG00000002868
EOG8X0P5F	GB51963	ENSMUSG00000044763	ENSGACG00000015281
EOG8X0P5Z	GB45264;GB47272	ENSMUSG00000035772;ENSMUSG00000035351	ENSGACG00000020046;ENSGACG00000015913
EOG8X0P5J	GB41083	ENSMUSG00000004768	ENSGACG00000006151
EOG89CRJV	GB55650	ENSMUSG00000021313;ENSMUSG00000030592;ENSMUSG00000057378	ENSGACG00000010126;ENSGACG00000020663;ENSGACG00000012940;ENSGACG00000006040;ENSGACG00000015320;ENSGACG00000007942
EOG89CRK6	GB51015	ENSMUSG00000032590	ENSGACG00000005838;ENSGACG00000010172
EOG8X0P65	GB52007	ENSMUSG00000032002;ENSMUSG00000051674	ENSGACG00000014197;ENSGACG00000013296
EOG8X0P66	GB54370;GB54369	ENSMUSG00000023456	ENSGACG00000009950
EOG89CRK8	GB42773	ENSMUSG00000031960;ENSMUSG00000023938	ENSGACG00000002667;ENSGACG00000019994
EOG89CRKC	GB48821	ENSMUSG00000020608	ENSGACG00000011667;ENSGACG00000011457
EOG8X0P71	GB46764	ENSMUSG00000059301;ENSMUSG00000034343	ENSGACG00000002196
EOG89CRM8	GB42412	ENSMUSG00000020513	ENSGACG00000007016
EOG89CRMC	GB46388	ENSMUSG00000027424	ENSGACG00000004659
EOG89CRMH	GB42720	ENSMUSG00000019432;ENSMUSG00000005481	ENSGACG00000019335;ENSGACG00000006096
EOG89CRMK	GB52529	ENSMUSG00000028745	ENSGACG00000001070
EOG8X3JBP	GB54198	ENSMUSG00000026458;ENSMUSG00000003863;ENSMUSG00000037519;ENSMUSG00000053825	ENSGACG00000000353;ENSGACG00000017613;ENSGACG00000012808;ENSGACG00000019995;ENSGACG00000008093
EOG89CRMN	GB44718	ENSMUSG00000006517	ENSGACG00000015940
EOG8X3JBQ	GB47746	ENSMUSG00000021686;ENSMUSG00000062444	ENSGACG00000007256;ENSGACG00000015772;ENSGACG00000000996
EOG8X3JBS	GB44338	ENSMUSG00000042303	ENSGACG00000012637
EOG8X3JBW	GB49186;GB49185	ENSMUSG00000027346	ENSGACG00000012430
EOG89CRNH	GB55296	ENSMUSG00000030553;ENSMUSG00000056204	ENSGACG00000015509;ENSGACG00000008132
EOG8X3JC7	GB52717	ENSMUSG00000021553;ENSMUSG00000027219;ENSMUSG00000025726;ENSMUSG00000079071	ENSGACG00000010911
EOG89CRP2	GB43481	ENSMUSG00000026495	ENSGACG00000014504
EOG89CRP5	GB49506	ENSMUSG00000027300	ENSGACG00000006662
EOG89CRPH	GB42189	ENSMUSG00000037072	ENSGACG00000015718
EOG8X3JCC	GB42944;GB47345;GB55960;GB42019;GB44043;GB52842	ENSMUSG00000036943;ENSMUSG00000019066;ENSMUSG00000020149;ENSMUSG00000020671;ENSMUSG00000027935;ENSMUSG00000024870;ENSMUSG00000003037;ENSMUSG00000021700;ENSMUSG00000029518;ENSMUSG00000031840;ENSMUSG00000003411	ENSGACG00000013548;ENSGACG00000013401;ENSGACG00000007169;ENSGACG00000008173;ENSGACG00000019642;ENSGACG00000010417;ENSGACG00000000789;ENSGACG00000015513;ENSGACG00000003864;ENSGACG00000006453;ENSGACG00000019452;ENSGACG00000016850;ENSGACG00000014915;ENSGACG00000011272;ENSGACG00000003615;ENSGACG00000011925;ENSGACG00000017681;ENSGACG00000007201
EOG89GMST	GB48105	ENSMUSG00000004356	ENSGACG00000019092
EOG89GMSV	GB48789	ENSMUSG00000021782	ENSGACG00000008811;ENSGACG00000002262
EOG89GMT8	GB45976	ENSMUSG00000026754	ENSGACG00000003576
